run,elapsed,cpu_user,cpu_nice,cpu_system,cpu_idle,cpu_iowait,cpu_irq,cpu_softirq,cpu_steal,cpu_guest,cpu_guest_nice,vm_nr_dirty
294,172000,0.171950659697,0.0,0.035734206019,0.773874220728,0.00782356744804,2.59140246702e-05,0.010591432083,0.0,0.0,0.0,343882
294,173000,0.172175728881,0.0,0.0357744484701,0.773631343315,0.0077872427615,2.57652588611e-05,0.0106054713141,0.0,0.0,0.0,340940
294,174000,0.172404580898,0.0,0.0358108305927,0.773376582186,0.00776210366062,2.56175038304e-05,0.0106202851594,0.0,0.0,0.0,342461
294,175000,0.172591633928,0.0,0.0358445458725,0.773180633368,0.00772637240145,2.54715573674e-05,0.0106313428726,0.0,0.0,0.0,344002
294,176000,0.172738006365,0.0,0.0358587935632,0.773048678858,0.0076884205753,2.6532588652e-05,0.0106395680495,0.0,0.0,0.0,345501
294,177000,0.172907165411,0.0,0.0358852162359,0.772877664799,0.00765097178135,2.6382661315e-05,0.0106525991119,0.0,0.0,0.0,347272
294,178000,0.173026679021,0.0,0.0359075076407,0.772756704933,0.0076246215414,2.62342311403e-05,0.0106582526333,0.0,0.0,0.0,348787
294,179000,0.173150763553,0.0,0.0359364586965,0.772630897409,0.00759284425123,2.60881732824e-05,0.0106629479161,0.0,0.0,0.0,350426
294,180000,0.173374591098,0.0,0.0359668963045,0.772396763215,0.00755776519395,2.59433350393e-05,0.0106780408537,0.0,0.0,0.0,349407
294,181000,0.173518905518,0.0,0.0359968289485,0.772249546741,0.00752186547893,2.57999751382e-05,0.0106870533379,0.0,0.0,0.0,351006
294,182000,0.17367263346,0.0,0.036032852351,0.772080400088,0.00748998147915,2.56586098632e-05,0.0106984740125,0.0,0.0,0.0,353033
294,183000,0.173830891129,0.0,0.0360641248256,0.771908213485,0.00745942321991,2.55181637129e-05,0.0107118291768,0.0,0.0,0.0,353989
294,184000,0.173365709606,0.0,0.0359665009401,0.772445177589,0.00751652458789,2.53780756497e-05,0.0106807092019,0.0,0.0,0.0,355410
294,185000,0.172605540246,0.0,0.0358259776197,0.773268873801,0.00763946410175,2.52392566809e-05,0.0106349049742,0.0,0.0,0.0,316524
